id,title,content,url,source,author,category,published_at,prediction,score,collected_at
617,"Fast-track border checks, return centers, 'mandatory solidarity': What the EUs new asylum rules could change  and what they may not.","Germany aims to further reduce the number of new asylum seekers. The reformed EU asylum law (CEAS) came into effect on Friday, but experts say it is unlikely to achieve all it sets out to do.",https://www.dw.com/en/fast-track-border-checks-return-centers-mandatory-solidarity-what-the-eu-s-new-asylum-rules-could-change-and-what-they-may-not/a-77508144?maca=en-rss-en-all-1573-rdf,DW,Inconnu,World,2026-06-12T21:12:06.975960,,,2026-06-12T21:12:06.975970
618,Will life improve for Hungary's Roma community under Magyar?,"Under Viktor Orban, the Roma community was kept at the very bottom of the social ladder. His successor is taking a stand against antiziganism. But can Hungarian Roma expect fundamental changes?",https://www.dw.com/en/will-life-improve-for-hungary-s-roma-community-under-magyar/a-77509082?maca=en-rss-en-all-1573-rdf,DW,Inconnu,World,2026-06-12T21:12:06.976080,,,2026-06-12T21:12:06.976089
619,British artist David Hockney dies at 88,"Considered a superstar of pop art, the UK painter was one of the world's most influential artists during his lifetime.",https://www.dw.com/en/british-artist-david-hockney-dies-at-88/a-77521907?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Culture,2026-06-12T21:12:06.976185,,,2026-06-12T21:12:06.976195
620,"Taliban arrest 30 women for violating hijab rules, UN says",The arrests come amid a growing struggle for women in Afghanistan who've been practically barred from society under Taliban rule.,https://www.dw.com/en/taliban-arrest-30-women-for-violating-hijab-rules-un-says/a-77517764?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.976294,,,2026-06-12T21:12:06.976304
621,Jonathan Tah's first World Cup and the long wait,The 2026 World Cup will be the Bayern Munich defender's first for Germany. This moment has been a long time coming.,https://www.dw.com/en/jonathan-tah-s-first-world-cup-and-the-long-wait/a-77512263?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.976399,,,2026-06-12T21:12:06.976409
622,India news: FM blasts Europe criticism of buying Russian oil,"Defending India's energy ties with Moscow at a conference in Helsinki, India's foreign minister S Jaishankar said the US asked India to buy Russian oil. Also, a fire in Delhi killed three.",https://www.dw.com/en/india-news-fm-blasts-europe-criticism-of-buying-russian-oil/live-77516858?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.976541,,,2026-06-12T21:12:06.976551
623,Julian Nagelsmann: The coach struggling to speak to Germany,"Considered German football's X factor during Euro 2024, head coach Julian Nagelsmann enters the 2026 World Cup with more questions than optimism.",https://www.dw.com/en/julian-nagelsmann-the-coach-struggling-to-speak-to-germany/a-77209578?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.976656,,,2026-06-12T21:12:06.976665
624,Lab-grown Tyrannosaurus leather bag fails to sell at auction,"The handbag as the ""world's first T. rex leather product"" didn't find a buyer at auction. Is it more chicken than dinosaur?",https://www.dw.com/en/lab-grown-tyrannosaurus-leather-bag-fails-to-sell-at-auction/a-77118050?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Culture,2026-06-12T21:12:06.976768,,,2026-06-12T21:12:06.976777
625,Environment wins of the week,Good news about the state of the planet might seem to be in short supply but it's out there. Each week DW's environment desk brings you what went right.,https://www.dw.com/en/environment-wins-of-the-week/a-77509351?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Environment,2026-06-12T21:12:06.976878,,,2026-06-12T21:12:06.976887
626,World Cup kicks off in Mexico City,Mexico won against South Africa after the opening ceremony in Mexico City which featured Colombian star Shakira and Nigerian singer Burna Boy. Football fans are set for nearly 40 days of action across three countries.,https://www.dw.com/en/world-cup-kicks-off-in-mexico-city/a-77511676?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.976997,,,2026-06-12T21:12:06.977006
627,Racist riots break out across United Kingdom,"A video of a knife attack sparked racist riots across the Northern Irish capital Belfast on Monday, with violence has now spreading across the United Kingdom. Keir Starmer says there will be ""no tolerance"" for rioters.",https://www.dw.com/en/racist-riots-break-out-across-united-kingdom/a-77512091?maca=en-rss-en-all-1573-rdf,DW,Inconnu,World,2026-06-12T21:12:06.977133,,,2026-06-12T21:12:06.977154
628,Is there anything GLP-1 agonist drugs cannot do?,"Every other month, researchers find new uses for GLP-1 agonist drugs, like Mounjaro and Ozempic  now even as a treatment for substance abuse. It's classic drug repurposing, a technique that saved lives during COVID.",https://www.dw.com/en/is-there-anything-glp-1-agonist-drugs-cannot-do/a-77499450?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Science,2026-06-12T21:12:06.977282,,,2026-06-12T21:12:06.977292
629,UK: Defense Secretary John Healey quits in military spending dispute,"Britain's defense minister has abruptly quit his post, saying the government's plans to bolster defense spending in the coming years are inadequate. The move puts additional pressure on embattled UK PM Keir Starmer.",https://www.dw.com/en/uk-defense-secretary-john-healey-quits-in-military-spending-dispute/a-77505191?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.977405,,,2026-06-12T21:12:06.977415
630,"As the world heats up, cities work to cool down","Global warming trends mean more frequent, intense heat waves. Cities around the world are working to mitigate extreme heat and adapt urban life to climate change.",https://www.dw.com/en/as-the-world-heats-up-cities-work-to-cool-down/a-77504229?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Environment,2026-06-12T21:12:06.977517,,,2026-06-12T21:12:06.977527
631,The strongest El Nino in more than a century may be coming,"Warnings of a powerful El Nino weather pattern this year suggest that we may be about to face drought, flooding and extreme heat. What impacts are in store? And can we prepare for the worst of it?",https://www.dw.com/en/the-strongest-el-nino-in-more-than-a-century-may-be-coming/a-77469489?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Environment,2026-06-12T21:12:06.977637,,,2026-06-12T21:12:06.977646
632,Musk's SpaceX IPO holds both promise and peril,"SpaceX, Elon Musk's rocket and AI company, presents potential for investors. But its futuristic, unproven plans also carry significant financial risks.",https://www.dw.com/en/musk-s-spacex-ipo-holds-both-promise-and-peril/a-77491986?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Business,2026-06-12T21:12:06.977777,,,2026-06-12T21:12:06.977787
633,Sex doll art sparks debate at German president's residence,"Beyond a headline-grabbing bronze, contemporary artworks draw attention to political power at an exhibition held at Bellevue Palace before the state building closes for renovation.",https://www.dw.com/en/sex-doll-art-sparks-debate-at-german-president-s-residence/a-77493241?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Culture,2026-06-12T21:12:06.977897,,,2026-06-12T21:12:06.977906
634,"Hungary makes major deal with Ukraine, its former enemy",Hungarian Prime Minister Magyar announced an agreement with Kyiv about rights for a Hungarian minority in Ukraine. It paves the way for Ukraine to start EU accession talks  unthinkable under Hungary's last PM Orban.,https://www.dw.com/en/hungary-makes-major-deal-with-ukraine-its-former-enemy/a-77496875?maca=en-rss-en-all-1573-rdf,DW,Inconnu,World,2026-06-12T21:12:06.978024,,,2026-06-12T21:12:06.978033
635,World Cup 2026: How an old song from Bosnia went viral,Some have already called it the unofficial song of the 2026 World Cup. So how did a tune that was more than a decade old take the Balkans  and beyond  by storm?,https://www.dw.com/en/world-cup-2026-how-an-old-song-from-bosnia-went-viral/a-77491463?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.978142,,,2026-06-12T21:12:06.978151
636,"Neo-Nazi lost an east German election, but extremism remains",A neo-Nazi candidate surprisingly lost a mayoral election by a small margin in the eastern state of Saxony. Many are relieved. But one win doesn't make the extremism problem go away.,https://www.dw.com/en/neo-nazi-lost-an-east-german-election-but-extremism-remains/a-77487377?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Germany,2026-06-12T21:12:06.978259,,,2026-06-12T21:12:06.978268
637,"'Disclosure Day': For Spielberg, aliens are not just fiction","As Steven Spielberg releases a new film on extraterrestrials, here's a brief history of modern alien conspiracies and why scientists are now taking UFO reports seriously.",https://www.dw.com/en/disclosure-day-for-spielberg-aliens-are-not-just-fiction/a-77478176?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Culture,2026-06-12T21:12:06.978374,,,2026-06-12T21:12:06.978384
638,World Cup: Edin Dzeko still strong for Bosnia-Herzegovina,With so much unpleasantness surrounding this year's World Cup it's easy to forget that there's anything about it that can elicit a smile. But the story of Bosnia-Herzegovina captain Edin Dzeko sure can.,https://www.dw.com/en/world-cup-edin-dzeko-still-strong-for-bosnia-herzegovina/a-77340981?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.978494,,,2026-06-12T21:12:06.978504
639,War in Ukraine: Kyiv strikes key Russian supply lines,"Russian troops rely on supplies via the land corridor to Crimea, but Ukrainian forces are now able to launch concentrated attacks along the critical route. Experts say this indicates growing Russian vulnerability.",https://www.dw.com/en/war-in-ukraine-kyiv-strikes-key-russian-supply-lines/a-77480640?maca=en-rss-en-all-1573-rdf,DW,Inconnu,World,2026-06-12T21:12:06.978614,,,2026-06-12T21:12:06.978624
640,Why pastors hesitate to talk climate in US churches,"As the Trump administration undoes scores of environmental protections, some Christian leaders are inviting their congregations to do as the Bible asks and be good stewards of the land. But many others stay silent.",https://www.dw.com/en/why-pastors-hesitate-to-talk-climate-in-us-churches/a-77173938?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Climate,2026-06-12T21:12:06.978736,,,2026-06-12T21:12:06.978746
641,NASA picks first European astronaut for Artemis mission,Italian astronaut Luca Parmitano will be the lead pilot for the Artemis III test flight. The NASA mission is expected to launch in 2027 to test technology for a future moon landing.,https://www.dw.com/en/nasa-picks-first-european-astronaut-for-artemis-mission/a-77482632?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.978852,,,2026-06-12T21:12:06.978862
642,Northern Ireland: Police urge calm after 'sickening' Belfast stabbing,Belfast police appealed for calm after a violent knife attack caught on videophone prompted calls for anti-immigration protests. This followed a week of migration-related riots last June in Northern Ireland.,https://www.dw.com/en/northern-ireland-police-urge-calm-after-sickening-belfast-stabbing/a-77479452?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.978974,,,2026-06-12T21:12:06.978983
643,EU proposes entry ban for Russians who fought in Ukraine,"The EU's 21st sanctions package includes a provision to deny entry to anyone who has served in Russia's armed forces amid the invasion of Ukraine. It will also target the so-called shadow fleet, banks and cryptocurrency.",https://www.dw.com/en/eu-proposes-entry-ban-for-russians-who-fought-in-ukraine/a-77474536?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.979095,,,2026-06-12T21:12:06.979105
644,Leipzig Bachfest 2026: Bach's music as hit parade,"The Leipzig Bach Festival honors the composer with a hit parade. Over 8,000 fans from 20 countries cast their votes. But Bach is celebrated in many other countries around the world as well.",https://www.dw.com/en/leipzig-bachfest-2026-bach-s-music-as-hit-parade/a-77477113?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Culture,2026-06-12T21:12:06.979212,,,2026-06-12T21:12:06.979221
645,"From Russia to Israel to US, 'warlords' seize power  report","Russia invades Ukraine, Israel and the US attack Iran, civil wars drag on in Africa  and what about international law? German researchers paint a grim picture in their latest annual Peace Report.",https://www.dw.com/en/from-russia-to-israel-to-us-warlords-seize-power-report/a-77478186?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Germany,2026-06-12T21:12:06.979339,,,2026-06-12T21:12:06.979348
646,Germany upbeat as final World Cup preparations begin,"As the German men's national football team embark on their final preparations for the World Cup at their base camp in North Carolina, they're looking to make amends for disappointing tournaments in Russia and Qatar.",https://www.dw.com/en/germany-upbeat-as-final-world-cup-preparations-begin/a-77476392?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.979462,,,2026-06-12T21:12:06.979471
647,Why Anthropic has the edge over OpenAI in IPO race,The rivalry between Sam Altman and Dario Amodei is entering a new phase. Both AI bosses are planning public listings and hope to use the money to outpace each other in the race to build superintelligent AI.,https://www.dw.com/en/why-anthropic-has-the-edge-over-openai-in-ipo-race/a-77471291?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Business,2026-06-12T21:12:06.979580,,,2026-06-12T21:12:06.979589
648,Will Ebola have an impact on the World Cup?,"While ticket prices, heat and politics have made headlines, Ebola has been a World Cup worry for DR Congo. The African nation has qualified for the first time in 52 years, but does the outbreak have wider implications?",https://www.dw.com/en/will-ebola-have-an-impact-on-the-world-cup/a-77470256?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.979723,,,2026-06-12T21:12:06.979734
649,"Somali referee denied US entry, dropped from FIFA World Cup 2026","Omar Artan, Africa's top referee in 2025, was set to become the first Somali national to officiate at a FIFA World Cup before being denied entry by US authorities",https://www.dw.com/en/somali-referee-denied-us-entry-dropped-from-fifa-world-cup-2026/a-77467197?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.979844,,,2026-06-12T21:12:06.979853
650,Franco-German fighter jet project collapses after industry dispute,"The next-generation aircraft project has been scrapped following company disagreements, dealing a blow to European security cooperation efforts.",https://www.dw.com/en/franco-german-fighter-jet-project-collapses-after-industry-dispute/a-77466897?maca=en-rss-en-all-1573-rdf,DW,Inconnu,News,2026-06-12T21:12:06.979957,,,2026-06-12T21:12:06.979967
651,Will Mexico's World Cup party be spoiled by teacher protest?,"Just before the World Cup kicks off, host country Mexico faces a political tug-of-war. Striking teachers have occupied the central fan zone and have pledged to continue protesting.",https://www.dw.com/en/will-mexico-s-world-cup-party-be-spoiled-by-teacher-protest/a-77455624?maca=en-rss-en-all-1573-rdf,DW,Inconnu,Sports,2026-06-12T21:12:06.980075,,,2026-06-12T21:12:06.980099
